query_table,candidate_table,query_column,candidate_column
csvData26294380.csv,csvData387932.csv,PWARP,PWARP
csvData26294380.csv,csvData16415387.csv,PWARP,PWARP
csvData26294380.csv,csvData6474684.csv,PWARP,PWARP
csvData26294380.csv,csvData13323267.csv,PWARP,PWARP
csvData26294380.csv,csvData17788446.csv,oppAVG,oppAVG
csvData26294380.csv,csvData29230622__16.csv,oppAVG,oppAVG
csvData26294380.csv,csvData387932.csv,oppAVG,oppAVG
csvData26294380.csv,csvData14440858.csv,oppAVG,oppAVG
csvData26294380.csv,csvData13523115.csv,oppAVG,oppAVG
csvData26294380.csv,csvData28855146.csv,oppAVG,oppAVG
csvData26294380.csv,csvData29230622__15.csv,oppAVG,oppAVG
csvData26294380.csv,csvData4227326.csv,oppAVG,oppAVG
csvData26294380.csv,csvData15936069__11.csv,oppAVG,oppAVG
csvData26294380.csv,csvData15936069__14.csv,oppAVG,oppAVG
csvData26294380.csv,csvData17788446.csv,oppSLG,oppSLG
csvData26294380.csv,csvData387932.csv,oppSLG,oppSLG
csvData26294380.csv,csvData14440858.csv,oppSLG,oppSLG
csvData26294380.csv,csvData13523115.csv,oppSLG,oppSLG
csvData26294380.csv,csvData28855146.csv,oppSLG,oppSLG
csvData26294380.csv,csvData4227326.csv,oppSLG,oppSLG
csvData26294380.csv,csvData2285399__15.csv,oppSLG,oppSLG
csvData26294380.csv,csvData27861457.csv,oppSLG,oppSLG
csvData26294380.csv,csvData9469123.csv,oppSLG,oppSLG
csvData26294380.csv,csvData753904.csv,oppSLG,oppSLG
csvData26294380.csv,csvData9754033.csv,oppSLG,oppSLG
csvData15330348.csv,csvData11835531.csv,CN (cm),CN (cm)
csvData15330348.csv,csvData12761025.csv,CN (cm),CN (cm)
csvData15330348.csv,csvData10759232.csv,CN (cm),CN (cm)
csvData15330348.csv,csvData2380611.csv,CN (cm),CN (cm)
csvData15330348.csv,csvData13552872.csv,CN (cm),CN (cm)
csvData15330348.csv,csvData28799079.csv,CN (cm),CN (cm)
csvData15330348.csv,csvData2248262.csv,CN (cm),CN (cm)
csvData15330348.csv,csvData2995336.csv,CN (cm),CN (cm)
csvData15330348.csv,csvData10575361.csv,CN (cm),CN (cm)
csvData15330348.csv,csvData11835531.csv,Waist (inches),Waist (inches)
csvData15330348.csv,csvData12761025.csv,Waist (inches),Waist (inches)
csvData15330348.csv,csvData10759232.csv,Waist (inches),Waist (inches)
csvData15330348.csv,csvData2380611.csv,Waist (inches),Waist (inches)
csvData15330348.csv,csvData13552872.csv,Waist (inches),Waist (inches)
csvData15330348.csv,csvData28799079.csv,Waist (inches),Waist (inches)
csvData15330348.csv,csvData11835531.csv,Hip (inches),Hip (inches)
csvData15330348.csv,csvData12761025.csv,Hip (inches),Hip (inches)
csvData15330348.csv,csvData10759232.csv,Hip (inches),Hip (inches)
csvData15330348.csv,csvData2380611.csv,Hip (inches),Hip (inches)
csvData15330348.csv,csvData13552872.csv,Hip (inches),Hip (inches)
csvData15330348.csv,csvData28799079.csv,Hip (inches),Hip (inches)
csvData15330348.csv,csvData2248262.csv,Hip (inches),Hip (inches)
csvData15330348.csv,csvData2995336.csv,Hip (inches),Hip (inches)
csvData15330348.csv,csvData10575361.csv,Hip (inches),Hip (inches)
csvData15330348.csv,csvData8296590.csv,Hip (inches),Hip (inches)
csvData15330348.csv,csvData11835531.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData12761025.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData10759232.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData2380611.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData13552872.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData28799079.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData2248262.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData2995336.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData10575361.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData8296590.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData8785270.csv,Bust (inches),Bust (inches)
csvData15330348.csv,csvData11835531.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData12761025.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData10759232.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData2380611.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData13552872.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData28799079.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData2248262.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData2995336.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData10575361.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData8296590.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData8785270.csv,Wm Alpha,Wm Alpha
csvData15330348.csv,csvData11835531.csv,Wm US,Wm US
csvData15330348.csv,csvData12761025.csv,Wm US,Wm US
csvData15330348.csv,csvData10759232.csv,Wm US,Wm US
csvData15330348.csv,csvData2380611.csv,Wm US,Wm US
csvData15330348.csv,csvData13552872.csv,Wm US,Wm US
csvData15330348.csv,csvData28799079.csv,Wm US,Wm US
csvData15330348.csv,csvData2248262.csv,Wm US,Wm US
csvData15330348.csv,csvData2995336.csv,Wm US,Wm US
csvData22293691.csv,csvData12066791.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData2602992.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData12569460.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData21617484.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData9964039.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData2877493.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData14857807.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData7925530.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData27725418.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData27014003.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData17051763.csv,iCorsi/60,iCorsi/60
csvData22293691.csv,csvData12066791.csv,Points/60,Points/60
csvData22293691.csv,csvData2602992.csv,Points/60,Points/60
csvData22293691.csv,csvData12569460.csv,Points/60,Points/60
csvData22293691.csv,csvData21617484.csv,Points/60,Points/60
csvData22293691.csv,csvData10088067__12.csv,Points/60,Points/60
csvData22293691.csv,csvData9964039.csv,Points/60,Points/60
csvData22293691.csv,csvData2877493.csv,Points/60,Points/60
csvData22293691.csv,csvData14857807.csv,Points/60,Points/60
csvData22293691.csv,csvData7925530.csv,Points/60,Points/60
csvData22293691.csv,csvData27725418.csv,Points/60,Points/60
csvData22293691.csv,csvData12066791.csv,Points,Points
csvData22293691.csv,csvData17887707.csv,Points,Points
csvData22293691.csv,csvData2602992.csv,Points,Points
csvData22293691.csv,csvData12569460.csv,Points,Points
csvData22293691.csv,csvData2610201.csv,Points,Points
csvData22293691.csv,csvData4403274.csv,Points,Points
csvData22293691.csv,csvData23418588.csv,Points,Points
csvData22293691.csv,csvData8687641.csv,Points,Points
csvData22293691.csv,csvData21617484.csv,Points,Points
csvData22293691.csv,csvData12066791.csv,iCorsi,iCorsi
csvData22293691.csv,csvData2602992.csv,iCorsi,iCorsi
csvData22293691.csv,csvData12569460.csv,iCorsi,iCorsi
csvData22293691.csv,csvData21617484.csv,iCorsi,iCorsi
csvData22293691.csv,csvData9964039.csv,iCorsi,iCorsi
csvData22293691.csv,csvData9205349__7.csv,iCorsi,iCorsi
csvData22293691.csv,csvData2877493.csv,iCorsi,iCorsi
csvData22293691.csv,csvData14857807.csv,iCorsi,iCorsi
csvData22293691.csv,csvData7925530.csv,iCorsi,iCorsi
csvData22293691.csv,csvData27725418.csv,iCorsi,iCorsi
csvData22293691.csv,csvData27014003.csv,iCorsi,iCorsi
csvData22293691.csv,csvData12066791.csv,Shots/60,Shots/60
csvData22293691.csv,csvData2602992.csv,Shots/60,Shots/60
csvData22293691.csv,csvData12569460.csv,Shots/60,Shots/60
csvData22293691.csv,csvData21617484.csv,Shots/60,Shots/60
csvData22293691.csv,csvData9964039.csv,Shots/60,Shots/60
csvData22293691.csv,csvData2877493.csv,Shots/60,Shots/60
csvData22293691.csv,csvData12066791.csv,IGP,IGP
csvData22293691.csv,csvData2602992.csv,IGP,IGP
csvData22293691.csv,csvData12569460.csv,IGP,IGP
csvData22293691.csv,csvData21617484.csv,IGP,IGP
csvData22293691.csv,csvData10088067__12.csv,IGP,IGP
csvData22293691.csv,csvData9964039.csv,IGP,IGP
csvData22293691.csv,csvData2877493.csv,IGP,IGP
csvData22293691.csv,csvData14857807.csv,IGP,IGP
csvData22293691.csv,csvData7925530.csv,IGP,IGP
csvData22293691.csv,csvData12066791.csv,G/60,G/60
csvData22293691.csv,csvData2602992.csv,G/60,G/60
csvData22293691.csv,csvData12569460.csv,G/60,G/60
csvData22293691.csv,csvData21617484.csv,G/60,G/60
csvData22293691.csv,csvData9964039.csv,G/60,G/60
csvData22293691.csv,csvData2877493.csv,G/60,G/60
csvData22293691.csv,csvData14857807.csv,G/60,G/60
csvData22293691.csv,csvData7925530.csv,G/60,G/60
csvData22293691.csv,csvData27725418.csv,G/60,G/60
csvData22293691.csv,csvData27014003.csv,G/60,G/60
csvData22293691.csv,csvData12066791.csv,Sh%,Sh%
csvData22293691.csv,csvData2602992.csv,Sh%,Sh%
csvData22293691.csv,csvData12569460.csv,Sh%,Sh%
csvData22293691.csv,csvData21617484.csv,Sh%,Sh%
csvData22293691.csv,csvData2877493.csv,Sh%,Sh%
csvData22293691.csv,csvData14857807.csv,Sh%,Sh%
csvData22293691.csv,csvData7925530.csv,Sh%,Sh%
csvData22293691.csv,csvData27725418.csv,Sh%,Sh%
csvData22293691.csv,csvData27014003.csv,Sh%,Sh%
csvData22293691.csv,csvData12066791.csv,FirstA/60,FirstA/60
csvData22293691.csv,csvData2602992.csv,FirstA/60,FirstA/60
csvData22293691.csv,csvData12569460.csv,FirstA/60,FirstA/60
csvData22293691.csv,csvData21617484.csv,FirstA/60,FirstA/60
csvData22293691.csv,csvData10088067__12.csv,FirstA/60,FirstA/60
csvData22293691.csv,csvData9964039.csv,FirstA/60,FirstA/60
csvData22293691.csv,csvData12066791.csv,iFenwick/60,iFenwick/60
csvData22293691.csv,csvData2602992.csv,iFenwick/60,iFenwick/60
csvData22293691.csv,csvData12569460.csv,iFenwick/60,iFenwick/60
csvData22293691.csv,csvData21617484.csv,iFenwick/60,iFenwick/60
csvData22293691.csv,csvData9964039.csv,iFenwick/60,iFenwick/60
csvData22293691.csv,csvData9205349__7.csv,iFenwick/60,iFenwick/60
csvData22293691.csv,csvData9205349__16.csv,iFenwick/60,iFenwick/60
csvData22293691.csv,csvData12066791.csv,Shots,Shots
csvData22293691.csv,csvData17887707.csv,Shots,Shots
csvData22293691.csv,csvData2602992.csv,Shots,Shots
csvData22293691.csv,csvData1438700.csv,Shots,Shots
csvData22293691.csv,csvData12569460.csv,Shots,Shots
csvData22293691.csv,csvData4403274.csv,Shots,Shots
csvData22293691.csv,csvData23418588.csv,Shots,Shots
csvData22293691.csv,csvData8826550.csv,Shots,Shots
csvData22293691.csv,csvData9991646.csv,Shots,Shots
csvData22293691.csv,csvData12066791.csv,Season(s),Season(s)
csvData22293691.csv,csvData2602992.csv,Season(s),Season(s)
csvData22293691.csv,csvData12569460.csv,Season(s),Season(s)
csvData22293691.csv,csvData28069893.csv,Season(s),Season(s)
csvData22293691.csv,csvData21617484.csv,Season(s),Season(s)
csvData22293691.csv,csvData4323611.csv,Season(s),Season(s)
csvData22293691.csv,csvData13639015.csv,Season(s),Season(s)
csvData22293691.csv,csvData28787894.csv,Season(s),Season(s)
csvData22293691.csv,csvData27535396.csv,Season(s),Season(s)
csvData22293691.csv,csvData27856934.csv,Season(s),Season(s)
csvData22293691.csv,csvData12066791.csv,iFenwick,iFenwick
csvData22293691.csv,csvData2602992.csv,iFenwick,iFenwick
csvData22293691.csv,csvData12569460.csv,iFenwick,iFenwick
csvData22293691.csv,csvData21617484.csv,iFenwick,iFenwick
csvData22293691.csv,csvData9964039.csv,iFenwick,iFenwick
csvData22293691.csv,csvData9205349__16.csv,iFenwick,iFenwick
csvData21277661.csv,csvData11835531.csv,Waist (inches),Waist (inches)
csvData21277661.csv,csvData12761025.csv,Waist (inches),Waist (inches)
csvData21277661.csv,csvData10759232.csv,Waist (inches),Waist (inches)
csvData21277661.csv,csvData2380611.csv,Waist (inches),Waist (inches)
csvData21277661.csv,csvData13552872.csv,Waist (inches),Waist (inches)
csvData21277661.csv,csvData28799079.csv,Waist (inches),Waist (inches)
csvData21277661.csv,csvData2248262.csv,Waist (inches),Waist (inches)
csvData21277661.csv,csvData2995336.csv,Waist (inches),Waist (inches)
csvData21277661.csv,csvData11835531.csv,Hip (inches),Hip (inches)
csvData21277661.csv,csvData12761025.csv,Hip (inches),Hip (inches)
csvData21277661.csv,csvData10759232.csv,Hip (inches),Hip (inches)
csvData21277661.csv,csvData2380611.csv,Hip (inches),Hip (inches)
csvData21277661.csv,csvData13552872.csv,Hip (inches),Hip (inches)
csvData21277661.csv,csvData28799079.csv,Hip (inches),Hip (inches)
csvData21277661.csv,csvData2248262.csv,Hip (inches),Hip (inches)
csvData21277661.csv,csvData2995336.csv,Hip (inches),Hip (inches)
csvData21277661.csv,csvData10575361.csv,Hip (inches),Hip (inches)
csvData21277661.csv,csvData8296590.csv,Hip (inches),Hip (inches)
csvData21277661.csv,csvData11835531.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData12761025.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData10759232.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData2380611.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData13552872.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData28799079.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData2248262.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData2995336.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData10575361.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData8296590.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData8785270.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData11835531.csv,Wm Alpha,Wm Alpha
csvData21277661.csv,csvData12761025.csv,Wm Alpha,Wm Alpha
csvData21277661.csv,csvData10759232.csv,Wm Alpha,Wm Alpha
csvData21277661.csv,csvData2380611.csv,Wm Alpha,Wm Alpha
csvData21277661.csv,csvData13552872.csv,Wm Alpha,Wm Alpha
csvData21277661.csv,csvData28799079.csv,Wm Alpha,Wm Alpha
csvData1985533.csv,csvData11835531.csv,CN (cm),CN (cm)
csvData1985533.csv,csvData12761025.csv,CN (cm),CN (cm)
csvData1985533.csv,csvData10759232.csv,CN (cm),CN (cm)
csvData1985533.csv,csvData2380611.csv,CN (cm),CN (cm)
csvData1985533.csv,csvData13552872.csv,CN (cm),CN (cm)
csvData1985533.csv,csvData28799079.csv,CN (cm),CN (cm)
csvData1985533.csv,csvData2248262.csv,CN (cm),CN (cm)
csvData1985533.csv,csvData2995336.csv,CN (cm),CN (cm)
csvData1985533.csv,csvData10575361.csv,CN (cm),CN (cm)
csvData1985533.csv,csvData11835531.csv,Waist (inches),Waist (inches)
csvData1985533.csv,csvData12761025.csv,Waist (inches),Waist (inches)
csvData1985533.csv,csvData10759232.csv,Waist (inches),Waist (inches)
csvData1985533.csv,csvData2380611.csv,Waist (inches),Waist (inches)
csvData1985533.csv,csvData13552872.csv,Waist (inches),Waist (inches)
csvData1985533.csv,csvData28799079.csv,Waist (inches),Waist (inches)
csvData1985533.csv,csvData2248262.csv,Waist (inches),Waist (inches)
csvData1985533.csv,csvData2995336.csv,Waist (inches),Waist (inches)
csvData1985533.csv,csvData10575361.csv,Waist (inches),Waist (inches)
csvData1985533.csv,csvData11835531.csv,Hip (inches),Hip (inches)
csvData1985533.csv,csvData12761025.csv,Hip (inches),Hip (inches)
csvData1985533.csv,csvData10759232.csv,Hip (inches),Hip (inches)
csvData1985533.csv,csvData2380611.csv,Hip (inches),Hip (inches)
csvData1985533.csv,csvData13552872.csv,Hip (inches),Hip (inches)
csvData1985533.csv,csvData28799079.csv,Hip (inches),Hip (inches)
csvData1985533.csv,csvData2248262.csv,Hip (inches),Hip (inches)
csvData1985533.csv,csvData11835531.csv,Bust (inches),Bust (inches)
csvData1985533.csv,csvData12761025.csv,Bust (inches),Bust (inches)
csvData1985533.csv,csvData10759232.csv,Bust (inches),Bust (inches)
csvData1985533.csv,csvData2380611.csv,Bust (inches),Bust (inches)
csvData1985533.csv,csvData13552872.csv,Bust (inches),Bust (inches)
csvData1985533.csv,csvData28799079.csv,Bust (inches),Bust (inches)
csvData1985533.csv,csvData2248262.csv,Bust (inches),Bust (inches)
csvData1985533.csv,csvData2995336.csv,Bust (inches),Bust (inches)
csvData1985533.csv,csvData10575361.csv,Bust (inches),Bust (inches)
csvData1985533.csv,csvData11835531.csv,Wm Alpha,Wm Alpha
csvData1985533.csv,csvData12761025.csv,Wm Alpha,Wm Alpha
csvData1985533.csv,csvData10759232.csv,Wm Alpha,Wm Alpha
csvData1985533.csv,csvData2380611.csv,Wm Alpha,Wm Alpha
csvData1985533.csv,csvData13552872.csv,Wm Alpha,Wm Alpha
csvData1985533.csv,csvData28799079.csv,Wm Alpha,Wm Alpha
csvData1985533.csv,csvData2248262.csv,Wm Alpha,Wm Alpha
csvData1985533.csv,csvData2995336.csv,Wm Alpha,Wm Alpha
csvData1985533.csv,csvData10575361.csv,Wm Alpha,Wm Alpha
csvData1985533.csv,csvData11835531.csv,Wm US,Wm US
csvData1985533.csv,csvData12761025.csv,Wm US,Wm US
csvData1985533.csv,csvData10759232.csv,Wm US,Wm US
csvData1985533.csv,csvData2380611.csv,Wm US,Wm US
csvData1985533.csv,csvData13552872.csv,Wm US,Wm US
csvData1985533.csv,csvData28799079.csv,Wm US,Wm US
csvData1985533.csv,csvData2248262.csv,Wm US,Wm US
csvData1985533.csv,csvData2995336.csv,Wm US,Wm US
csvData15527475.csv,csvData11835531.csv,Waist (inches),Waist (inches)
csvData15527475.csv,csvData12761025.csv,Waist (inches),Waist (inches)
csvData15527475.csv,csvData10759232.csv,Waist (inches),Waist (inches)
csvData15527475.csv,csvData2380611.csv,Waist (inches),Waist (inches)
csvData15527475.csv,csvData13552872.csv,Waist (inches),Waist (inches)
csvData15527475.csv,csvData28799079.csv,Waist (inches),Waist (inches)
csvData15527475.csv,csvData2248262.csv,Waist (inches),Waist (inches)
csvData15527475.csv,csvData2995336.csv,Waist (inches),Waist (inches)
csvData15527475.csv,csvData10575361.csv,Waist (inches),Waist (inches)
csvData15527475.csv,csvData11835531.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData12761025.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData10759232.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData2380611.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData13552872.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData28799079.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData2248262.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData2995336.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData10575361.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData8296590.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData8785270.csv,Hip (inches),Hip (inches)
csvData15527475.csv,csvData11835531.csv,Bust (inches),Bust (inches)
csvData15527475.csv,csvData12761025.csv,Bust (inches),Bust (inches)
csvData15527475.csv,csvData10759232.csv,Bust (inches),Bust (inches)
csvData15527475.csv,csvData2380611.csv,Bust (inches),Bust (inches)
csvData15527475.csv,csvData13552872.csv,Bust (inches),Bust (inches)
csvData15527475.csv,csvData28799079.csv,Bust (inches),Bust (inches)
csvData15527475.csv,csvData2248262.csv,Bust (inches),Bust (inches)
csvData15527475.csv,csvData2995336.csv,Bust (inches),Bust (inches)
csvData15527475.csv,csvData10575361.csv,Bust (inches),Bust (inches)
csvData15527475.csv,csvData8296590.csv,Bust (inches),Bust (inches)
csvData15527475.csv,csvData11835531.csv,Wm Alpha,Wm Alpha
csvData15527475.csv,csvData12761025.csv,Wm Alpha,Wm Alpha
csvData15527475.csv,csvData10759232.csv,Wm Alpha,Wm Alpha
csvData15527475.csv,csvData2380611.csv,Wm Alpha,Wm Alpha
csvData15527475.csv,csvData13552872.csv,Wm Alpha,Wm Alpha
csvData15527475.csv,csvData28799079.csv,Wm Alpha,Wm Alpha
csvData15527475.csv,csvData2248262.csv,Wm Alpha,Wm Alpha
csvData15527475.csv,csvData2995336.csv,Wm Alpha,Wm Alpha
csvData15527475.csv,csvData10575361.csv,Wm Alpha,Wm Alpha
csvData15527475.csv,csvData8296590.csv,Wm Alpha,Wm Alpha
csvData16731913.csv,csvData11835531.csv,CN (cm),CN (cm)
csvData16731913.csv,csvData12761025.csv,CN (cm),CN (cm)
csvData16731913.csv,csvData10759232.csv,CN (cm),CN (cm)
csvData16731913.csv,csvData2380611.csv,CN (cm),CN (cm)
csvData16731913.csv,csvData13552872.csv,CN (cm),CN (cm)
csvData16731913.csv,csvData28799079.csv,CN (cm),CN (cm)
csvData16731913.csv,csvData2248262.csv,CN (cm),CN (cm)
csvData16731913.csv,csvData2995336.csv,CN (cm),CN (cm)
csvData16731913.csv,csvData10575361.csv,CN (cm),CN (cm)
csvData16731913.csv,csvData8296590.csv,CN (cm),CN (cm)
csvData16731913.csv,csvData11835531.csv,Waist (inches),Waist (inches)
csvData16731913.csv,csvData12761025.csv,Waist (inches),Waist (inches)
csvData16731913.csv,csvData10759232.csv,Waist (inches),Waist (inches)
csvData16731913.csv,csvData2380611.csv,Waist (inches),Waist (inches)
csvData16731913.csv,csvData13552872.csv,Waist (inches),Waist (inches)
csvData16731913.csv,csvData28799079.csv,Waist (inches),Waist (inches)
csvData16731913.csv,csvData2248262.csv,Waist (inches),Waist (inches)
csvData16731913.csv,csvData2995336.csv,Waist (inches),Waist (inches)
csvData16731913.csv,csvData10575361.csv,Waist (inches),Waist (inches)
csvData16731913.csv,csvData11835531.csv,Hip (inches),Hip (inches)
csvData16731913.csv,csvData12761025.csv,Hip (inches),Hip (inches)
csvData16731913.csv,csvData10759232.csv,Hip (inches),Hip (inches)
csvData16731913.csv,csvData2380611.csv,Hip (inches),Hip (inches)
csvData16731913.csv,csvData13552872.csv,Hip (inches),Hip (inches)
csvData16731913.csv,csvData28799079.csv,Hip (inches),Hip (inches)
csvData16731913.csv,csvData2248262.csv,Hip (inches),Hip (inches)
csvData16731913.csv,csvData2995336.csv,Hip (inches),Hip (inches)
csvData16731913.csv,csvData10575361.csv,Hip (inches),Hip (inches)
csvData16731913.csv,csvData8296590.csv,Hip (inches),Hip (inches)
csvData16731913.csv,csvData11835531.csv,Bust (inches),Bust (inches)
csvData16731913.csv,csvData12761025.csv,Bust (inches),Bust (inches)
csvData16731913.csv,csvData10759232.csv,Bust (inches),Bust (inches)
csvData16731913.csv,csvData2380611.csv,Bust (inches),Bust (inches)
csvData16731913.csv,csvData13552872.csv,Bust (inches),Bust (inches)
csvData16731913.csv,csvData28799079.csv,Bust (inches),Bust (inches)
csvData16731913.csv,csvData11835531.csv,Wm Alpha,Wm Alpha
csvData16731913.csv,csvData12761025.csv,Wm Alpha,Wm Alpha
csvData16731913.csv,csvData10759232.csv,Wm Alpha,Wm Alpha
csvData16731913.csv,csvData2380611.csv,Wm Alpha,Wm Alpha
csvData16731913.csv,csvData13552872.csv,Wm Alpha,Wm Alpha
csvData16731913.csv,csvData28799079.csv,Wm Alpha,Wm Alpha
csvData16731913.csv,csvData2248262.csv,Wm Alpha,Wm Alpha
csvData217220.csv,csvData19374667.csv,Chipset SB,Chipset SB
csvData217220.csv,csvData27668169.csv,Chipset SB,Chipset SB
csvData217220.csv,csvData19817459.csv,Chipset SB,Chipset SB
csvData217220.csv,csvData24139768.csv,Chipset SB,Chipset SB
csvData217220.csv,csvData4908103.csv,Chipset SB,Chipset SB
csvData217220.csv,csvData26774187.csv,Chipset SB,Chipset SB
csvData217220.csv,csvData16240069.csv,Chipset SB,Chipset SB
csvData217220.csv,csvData1687806.csv,Chipset SB,Chipset SB
csvData217220.csv,csvData24756796.csv,Chipset SB,Chipset SB
csvData217220.csv,csvData28996588.csv,Chipset SB,Chipset SB
csvData217220.csv,csvData19374667.csv,Flash Size,Flash Size
csvData217220.csv,csvData27668169.csv,Flash Size,Flash Size
csvData217220.csv,csvData19817459.csv,Flash Size,Flash Size
csvData217220.csv,csvData24139768.csv,Flash Size,Flash Size
csvData217220.csv,csvData4908103.csv,Flash Size,Flash Size
csvData217220.csv,csvData26774187.csv,Flash Size,Flash Size
csvData217220.csv,csvData19374667.csv,Super I/O,Super I/O
csvData217220.csv,csvData25461047.csv,Super I/O,Super I/O
csvData217220.csv,csvData27668169.csv,Super I/O,Super I/O
csvData217220.csv,csvData16791488.csv,Super I/O,Super I/O
csvData217220.csv,csvData19817459.csv,Super I/O,Super I/O
csvData217220.csv,csvData24139768.csv,Super I/O,Super I/O
csvData217220.csv,csvData4908103.csv,Super I/O,Super I/O
csvData217220.csv,csvData26774187.csv,Super I/O,Super I/O
csvData217220.csv,csvData19374667.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData27668169.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData19817459.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData24139768.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData4908103.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData26774187.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData16240069.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData1687806.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData24756796.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData28996588.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData27168698.csv,Flash Chip,Flash Chip
csvData217220.csv,csvData19374667.csv,Flash S.,Flash S.
csvData217220.csv,csvData27668169.csv,Flash S.,Flash S.
csvData217220.csv,csvData19817459.csv,Flash S.,Flash S.
csvData217220.csv,csvData24139768.csv,Flash S.,Flash S.
csvData217220.csv,csvData4908103.csv,Flash S.,Flash S.
csvData217220.csv,csvData26774187.csv,Flash S.,Flash S.
csvData217220.csv,csvData16240069.csv,Flash S.,Flash S.
csvData217220.csv,csvData1687806.csv,Flash S.,Flash S.
csvData217220.csv,csvData24756796.csv,Flash S.,Flash S.
csvData217220.csv,csvData28996588.csv,Flash S.,Flash S.
csvData217220.csv,csvData19374667.csv,Flash T.,Flash T.
csvData217220.csv,csvData27668169.csv,Flash T.,Flash T.
csvData217220.csv,csvData19817459.csv,Flash T.,Flash T.
csvData217220.csv,csvData24139768.csv,Flash T.,Flash T.
csvData217220.csv,csvData4908103.csv,Flash T.,Flash T.
csvData217220.csv,csvData26774187.csv,Flash T.,Flash T.
csvData217220.csv,csvData16240069.csv,Flash T.,Flash T.
csvData217220.csv,csvData19374667.csv,Chipset NB,Chipset NB
csvData217220.csv,csvData27668169.csv,Chipset NB,Chipset NB
csvData217220.csv,csvData19817459.csv,Chipset NB,Chipset NB
csvData217220.csv,csvData24139768.csv,Chipset NB,Chipset NB
csvData217220.csv,csvData4908103.csv,Chipset NB,Chipset NB
csvData217220.csv,csvData26774187.csv,Chipset NB,Chipset NB
csvData217220.csv,csvData16240069.csv,Chipset NB,Chipset NB
csvData217220.csv,csvData1687806.csv,Chipset NB,Chipset NB
csvData217220.csv,csvData24756796.csv,Chipset NB,Chipset NB
