query_table,candidate_table,query_column,candidate_column
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000984.csv,"ï»¿""REF_DATE""","ï»¿""REF_DATE"""
CAN_CSV0000000000005080.csv,CAN_CSV0000000000001071.csv,"ï»¿""REF_DATE""","ï»¿""REF_DATE"""
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000660.csv,"ï»¿""REF_DATE""","ï»¿""REF_DATE"""
CAN_CSV0000000000005080.csv,CAN_CSV0000000000013712.csv,"ï»¿""REF_DATE""","ï»¿""REF_DATE"""
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000857.csv,"ï»¿""REF_DATE""","ï»¿""REF_DATE"""
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000701.csv,"ï»¿""REF_DATE""","ï»¿""REF_DATE"""
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000845.csv,"ï»¿""REF_DATE""","ï»¿""REF_DATE"""
CAN_CSV0000000000005080.csv,CAN_CSV0000000000005245.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000027250.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000608.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000577.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000662.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000005103.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000562.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000005256.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000660.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000005138.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000001181.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000005117.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000027172.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000027229.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000005102.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000004749.csv,Characteristics,Characteristics
CAN_CSV0000000000005080.csv,CAN_CSV0000000000001025.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000013009.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000001114.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000015768.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000761.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000013123.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000027308.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000012842.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000013763.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000001229.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000828.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000676.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000012889.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000984.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000001071.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000660.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000013712.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000857.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000701.csv,COORDINATE,COORDINATE
CAN_CSV0000000000005080.csv,CAN_CSV0000000000001025.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000013009.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000001114.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000015768.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000761.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000013123.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000027308.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000012842.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000013763.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000001229.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000828.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000676.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000012889.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000005080.csv,CAN_CSV0000000000000984.csv,SCALAR_FACTOR,SCALAR_FACTOR
USA_CSV0000000000036104.csv,USA_CSV0000000000036850.csv,ACCOUNT_DESCR,ACCOUNT_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000033066.csv,ACCOUNT_DESCR,ACCOUNT_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000037099.csv,ACCOUNT_DESCR,ACCOUNT_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000036390.csv,ACCOUNT_DESCR,ACCOUNT_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000036104.csv,ACCOUNT_DESCR,ACCOUNT_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000036850.csv,VOUCHER_ID,VOUCHER_ID
USA_CSV0000000000036104.csv,USA_CSV0000000000033066.csv,VOUCHER_ID,VOUCHER_ID
USA_CSV0000000000036104.csv,USA_CSV0000000000037099.csv,VOUCHER_ID,VOUCHER_ID
USA_CSV0000000000036104.csv,USA_CSV0000000000036885.csv,VOUCHER_ID,VOUCHER_ID
USA_CSV0000000000036104.csv,USA_CSV0000000000034028.csv,VOUCHER_ID,VOUCHER_ID
USA_CSV0000000000036104.csv,USA_CSV0000000000036390.csv,VOUCHER_ID,VOUCHER_ID
USA_CSV0000000000036104.csv,USA_CSV0000000000034371.csv,VOUCHER_ID,VOUCHER_ID
USA_CSV0000000000036104.csv,USA_CSV0000000000036104.csv,VOUCHER_ID,VOUCHER_ID
USA_CSV0000000000036104.csv,USA_CSV0000000000036850.csv,VOUCHER_STYLE,VOUCHER_STYLE
USA_CSV0000000000036104.csv,USA_CSV0000000000033066.csv,VOUCHER_STYLE,VOUCHER_STYLE
USA_CSV0000000000036104.csv,USA_CSV0000000000037099.csv,VOUCHER_STYLE,VOUCHER_STYLE
USA_CSV0000000000036104.csv,USA_CSV0000000000036885.csv,VOUCHER_STYLE,VOUCHER_STYLE
USA_CSV0000000000036104.csv,USA_CSV0000000000034028.csv,VOUCHER_STYLE,VOUCHER_STYLE
USA_CSV0000000000036104.csv,USA_CSV0000000000036390.csv,VOUCHER_STYLE,VOUCHER_STYLE
USA_CSV0000000000036104.csv,USA_CSV0000000000036850.csv,FUND_DESCR,FUND_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000033066.csv,FUND_DESCR,FUND_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000037099.csv,FUND_DESCR,FUND_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000036390.csv,FUND_DESCR,FUND_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000036104.csv,FUND_DESCR,FUND_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000036850.csv,BUSINESS_UNIT,BUSINESS_UNIT
USA_CSV0000000000036104.csv,USA_CSV0000000000033066.csv,BUSINESS_UNIT,BUSINESS_UNIT
USA_CSV0000000000036104.csv,USA_CSV0000000000037099.csv,BUSINESS_UNIT,BUSINESS_UNIT
USA_CSV0000000000036104.csv,USA_CSV0000000000021801.csv,BUSINESS_UNIT,BUSINESS_UNIT
USA_CSV0000000000036104.csv,USA_CSV0000000000036522.csv,BUSINESS_UNIT,BUSINESS_UNIT
USA_CSV0000000000036104.csv,USA_CSV0000000000036390.csv,BUSINESS_UNIT,BUSINESS_UNIT
USA_CSV0000000000036104.csv,USA_CSV0000000000024884.csv,BUSINESS_UNIT,BUSINESS_UNIT
USA_CSV0000000000036104.csv,USA_CSV0000000000010040.csv,BUSINESS_UNIT,BUSINESS_UNIT
USA_CSV0000000000036104.csv,USA_CSV0000000000036104.csv,BUSINESS_UNIT,BUSINESS_UNIT
USA_CSV0000000000036104.csv,USA_CSV0000000000036850.csv,DEPTID_DESCR,DEPTID_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000036850.csv,TRANSACTION_TYPE,TRANSACTION_TYPE
USA_CSV0000000000036104.csv,USA_CSV0000000000033066.csv,TRANSACTION_TYPE,TRANSACTION_TYPE
USA_CSV0000000000036104.csv,USA_CSV0000000000037099.csv,TRANSACTION_TYPE,TRANSACTION_TYPE
USA_CSV0000000000036104.csv,USA_CSV0000000000036885.csv,TRANSACTION_TYPE,TRANSACTION_TYPE
USA_CSV0000000000036104.csv,USA_CSV0000000000034028.csv,TRANSACTION_TYPE,TRANSACTION_TYPE
USA_CSV0000000000036104.csv,USA_CSV0000000000036390.csv,TRANSACTION_TYPE,TRANSACTION_TYPE
USA_CSV0000000000036104.csv,USA_CSV0000000000034371.csv,TRANSACTION_TYPE,TRANSACTION_TYPE
USA_CSV0000000000036104.csv,USA_CSV0000000000036104.csv,TRANSACTION_TYPE,TRANSACTION_TYPE
USA_CSV0000000000036104.csv,USA_CSV0000000000036850.csv,CLASS_DESCR,CLASS_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000033066.csv,CLASS_DESCR,CLASS_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000037099.csv,CLASS_DESCR,CLASS_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000036390.csv,CLASS_DESCR,CLASS_DESCR
USA_CSV0000000000036104.csv,USA_CSV0000000000036850.csv,OCP_AGNCY_NAME,OCP_AGNCY_NAME
USA_CSV0000000000036104.csv,USA_CSV0000000000033066.csv,OCP_AGNCY_NAME,OCP_AGNCY_NAME
USA_CSV0000000000036104.csv,USA_CSV0000000000037099.csv,OCP_AGNCY_NAME,OCP_AGNCY_NAME
USA_CSV0000000000036104.csv,USA_CSV0000000000021801.csv,OCP_AGNCY_NAME,OCP_AGNCY_NAME
USA_CSV0000000000036104.csv,USA_CSV0000000000036522.csv,OCP_AGNCY_NAME,OCP_AGNCY_NAME
USA_CSV0000000000036104.csv,USA_CSV0000000000036390.csv,OCP_AGNCY_NAME,OCP_AGNCY_NAME
USA_CSV0000000000036104.csv,USA_CSV0000000000024884.csv,OCP_AGNCY_NAME,OCP_AGNCY_NAME
USA_CSV0000000000036104.csv,USA_CSV0000000000010040.csv,OCP_AGNCY_NAME,OCP_AGNCY_NAME
USA_CSV0000000000036104.csv,USA_CSV0000000000036104.csv,OCP_AGNCY_NAME,OCP_AGNCY_NAME
USA_CSV0000000000036104.csv,USA_CSV0000000000036850.csv,FISCAL_YR_TAS,FISCAL_YR_TAS
USA_CSV0000000000036104.csv,USA_CSV0000000000033066.csv,FISCAL_YR_TAS,FISCAL_YR_TAS
USA_CSV0000000000036104.csv,USA_CSV0000000000037099.csv,FISCAL_YR_TAS,FISCAL_YR_TAS
USA_CSV0000000000036104.csv,USA_CSV0000000000036390.csv,FISCAL_YR_TAS,FISCAL_YR_TAS
USA_CSV0000000000036104.csv,USA_CSV0000000000036104.csv,FISCAL_YR_TAS,FISCAL_YR_TAS
CAN_CSV0000000000006650.csv,CAN_CSV0000000000001025.csv,"ï»¿""REF_DATE""","ï»¿""REF_DATE"""
CAN_CSV0000000000006650.csv,CAN_CSV0000000000013009.csv,"ï»¿""REF_DATE""","ï»¿""REF_DATE"""
CAN_CSV0000000000006650.csv,CAN_CSV0000000000001114.csv,"ï»¿""REF_DATE""","ï»¿""REF_DATE"""
CAN_CSV0000000000006650.csv,CAN_CSV0000000000001025.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000013009.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000001114.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000015768.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000000761.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000013123.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000027308.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000012842.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000013763.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000001229.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000000828.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000000676.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000012889.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000000984.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000001071.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000000660.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000013712.csv,COORDINATE,COORDINATE
CAN_CSV0000000000006650.csv,CAN_CSV0000000000001025.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000013009.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000001114.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000015768.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000000761.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000013123.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000027308.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000012842.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000013763.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000001229.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000000828.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000000676.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000012889.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000000984.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000001071.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000006650.csv,CAN_CSV0000000000000660.csv,SCALAR_FACTOR,SCALAR_FACTOR
CAN_CSV0000000000018581.csv,CAN_CSV0000000000003088.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000011752.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,USA_CSV0000000000020241.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000027007.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,USA_CSV0000000000036582.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000007832.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,USA_CSV0000000000032653__5.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020825.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000010103.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000016835.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009036.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020052.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009365.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009702.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000022992.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,USA_CSV0000000000001168.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000023471.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000026751.csv,Inspection Date,Inspection Date
CAN_CSV0000000000018581.csv,CAN_CSV0000000000003088.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000011752.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000027007.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000007832.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000016835.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020825.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000010103.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009036.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020052.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009365.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009702.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000022992.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000023471.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000026751.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000024067.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000024660.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000018831.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000002762.csv,Program City,Program City
CAN_CSV0000000000018581.csv,CAN_CSV0000000000003088.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000011752.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000027007.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000007832.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000016835.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020825.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000010103.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009036.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020052.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009365.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009702.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000022992.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000023471.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000026751.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000024067.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000024660.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000018831.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000002762.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000004586.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000003766.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000017968.csv,Inspection Reason,Inspection Reason
CAN_CSV0000000000018581.csv,CAN_CSV0000000000003088.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000027007.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000007832.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020825.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020052.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009365.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000022992.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000024067.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000024660.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000018831.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000004586.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000017968.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000017187.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000003365.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000017400.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000025903.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000018581.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000015161.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000024884.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000023301.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009039.csv,Program ID,Program ID
CAN_CSV0000000000018581.csv,CAN_CSV0000000000003088.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000011752.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000027007.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000007832.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000016835.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020825.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000010103.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009036.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020052.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009365.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009702.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000022992.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000023471.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000026751.csv,Program Address,Program Address
CAN_CSV0000000000018581.csv,CAN_CSV0000000000003088.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000011752.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000027007.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000007832.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000016835.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020825.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000010103.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009036.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000020052.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009365.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000009702.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000022992.csv,Program Name,Program Name
CAN_CSV0000000000018581.csv,CAN_CSV0000000000023471.csv,Program Name,Program Name
CAN_CSV0000000000024789.csv,CAN_CSV0000000000027041.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000010904.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000015841.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000009889.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000018335.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000009604.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000001465.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000001463.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000002067.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000021863.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000001475.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000024128.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000001985.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000002112.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000025656.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000001928.csv,ProvinceEN,ProvinceEN
CAN_CSV0000000000024789.csv,CAN_CSV0000000000009604.csv,Établissement,Établissement
CAN_CSV0000000000024789.csv,CAN_CSV0000000000024799.csv,Établissement,Établissement
CAN_CSV0000000000024789.csv,CAN_CSV0000000000024802.csv,Établissement,Établissement
CAN_CSV0000000000024789.csv,CAN_CSV0000000000024796.csv,Établissement,Établissement
