source,compare,col_iguais,col_diferentes,col_dificuldade
CAN_CSV0000000000027266.csv,CAN_CSV0000000000000747.csv,12,6,0.3333333333333333
CAN_CSV0000000000027266.csv,CAN_CSV0000000000027282.csv,13,4,0.23529411764705882
CAN_CSV0000000000027266.csv,CAN_CSV0000000000027281.csv,14,2,0.125
CAN_CSV0000000000027266.csv,CAN_CSV0000000000000744.csv,12,5,0.29411764705882354
CAN_CSV0000000000027266.csv,CAN_CSV0000000000005304.csv,13,4,0.23529411764705882
CAN_CSV0000000000027266.csv,CAN_CSV0000000000027308.csv,12,5,0.29411764705882354
CAN_CSV0000000000027266.csv,CAN_CSV0000000000001013.csv,11,8,0.42105263157894735
CAN_CSV0000000000027266.csv,CAN_CSV0000000000005313.csv,13,3,0.1875
CAN_CSV0000000000027266.csv,CAN_CSV0000000000000448.csv,14,3,0.17647058823529413
CAN_CSV0000000000027266.csv,CAN_CSV0000000000015794.csv,12,5,0.29411764705882354
CAN_CSV0000000000027266.csv,CAN_CSV0000000000004975.csv,12,7,0.3684210526315789
CAN_CSV0000000000027280.csv,CAN_CSV0000000000005320.csv,11,5,0.3125
CAN_CSV0000000000027280.csv,CAN_CSV0000000000000687.csv,5,13,0.7222222222222222
CAN_CSV0000000000027280.csv,CAN_CSV0000000000000685.csv,12,6,0.3333333333333333
CAN_CSV0000000000027280.csv,CAN_CSV0000000000027103.csv,11,8,0.42105263157894735
CAN_CSV0000000000027280.csv,CAN_CSV0000000000005297.csv,11,5,0.3125
CAN_CSV0000000000027280.csv,CAN_CSV0000000000005322.csv,11,5,0.3125
CAN_CSV0000000000027280.csv,CAN_CSV0000000000000678.csv,11,5,0.3125
CAN_CSV0000000000027280.csv,CAN_CSV0000000000005307.csv,12,6,0.3333333333333333
CAN_CSV0000000000027280.csv,CAN_CSV0000000000005348.csv,12,5,0.29411764705882354
CAN_CSV0000000000027280.csv,CAN_CSV0000000000005300.csv,11,5,0.3125
CAN_CSV0000000000027280.csv,CAN_CSV0000000000000698.csv,5,13,0.7222222222222222
CAN_CSV0000000000027280.csv,CAN_CSV0000000000000644.csv,12,5,0.29411764705882354
CAN_CSV0000000000027280.csv,CAN_CSV0000000000027281.csv,14,2,0.125
CAN_CSV0000000000027280.csv,CAN_CSV0000000000005418.csv,14,2,0.125
CAN_CSV0000000000027280.csv,CAN_CSV0000000000027282.csv,13,4,0.23529411764705882
CAN_CSV0000000000027280.csv,CAN_CSV0000000000000747.csv,12,6,0.3333333333333333
CAN_CSV0000000000027280.csv,CAN_CSV0000000000000683.csv,13,4,0.23529411764705882
CAN_CSV0000000000027280.csv,CAN_CSV0000000000000641.csv,13,3,0.1875
CAN_CSV0000000000027280.csv,CAN_CSV0000000000027266.csv,14,2,0.125
CAN_CSV0000000000027280.csv,CAN_CSV0000000000000758.csv,13,4,0.23529411764705882
CAN_CSV0000000000027280.csv,CAN_CSV0000000000013655.csv,11,6,0.35294117647058826
CAN_CSV0000000000027280.csv,CAN_CSV0000000000000679.csv,13,3,0.1875
CAN_CSV0000000000027280.csv,CAN_CSV0000000000005347.csv,13,3,0.1875
CAN_CSV0000000000027280.csv,CAN_CSV0000000000027101.csv,11,8,0.42105263157894735
CAN_CSV0000000000027280.csv,CAN_CSV0000000000002256.csv,12,6,0.3333333333333333
CAN_CSV0000000000027281.csv,CAN_CSV0000000000005320.csv,11,5,0.3125
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000687.csv,5,13,0.7222222222222222
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000685.csv,12,6,0.3333333333333333
CAN_CSV0000000000027281.csv,CAN_CSV0000000000027103.csv,11,8,0.42105263157894735
CAN_CSV0000000000027281.csv,CAN_CSV0000000000005297.csv,11,5,0.3125
CAN_CSV0000000000027281.csv,CAN_CSV0000000000005322.csv,11,5,0.3125
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000678.csv,11,5,0.3125
CAN_CSV0000000000027281.csv,CAN_CSV0000000000005307.csv,12,6,0.3333333333333333
CAN_CSV0000000000027281.csv,CAN_CSV0000000000005348.csv,12,5,0.29411764705882354
CAN_CSV0000000000027281.csv,CAN_CSV0000000000005300.csv,11,5,0.3125
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000698.csv,5,13,0.7222222222222222
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000644.csv,12,5,0.29411764705882354
CAN_CSV0000000000027281.csv,CAN_CSV0000000000005418.csv,14,2,0.125
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000744.csv,12,5,0.29411764705882354
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000683.csv,13,4,0.23529411764705882
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000641.csv,13,3,0.1875
CAN_CSV0000000000027281.csv,CAN_CSV0000000000027282.csv,13,4,0.23529411764705882
CAN_CSV0000000000027281.csv,CAN_CSV0000000000027266.csv,14,2,0.125
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000758.csv,13,4,0.23529411764705882
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000747.csv,12,6,0.3333333333333333
CAN_CSV0000000000027281.csv,CAN_CSV0000000000005392.csv,12,5,0.29411764705882354
CAN_CSV0000000000027281.csv,CAN_CSV0000000000000637.csv,13,3,0.1875
CAN_CSV0000000000027281.csv,CAN_CSV0000000000005304.csv,13,4,0.23529411764705882
CAN_CSV0000000000027281.csv,CAN_CSV0000000000015768.csv,11,7,0.3888888888888889
CAN_CSV0000000000027281.csv,CAN_CSV0000000000001123.csv,12,4,0.25
CAN_CSV0000000000027281.csv,CAN_CSV0000000000005398.csv,11,6,0.35294117647058826
CAN_CSV0000000000027281.csv,CAN_CSV0000000000015717.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000750.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000700.csv,12,3,0.2
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000685.csv,11,7,0.3888888888888889
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000688.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000005332.csv,12,3,0.2
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000686.csv,12,5,0.29411764705882354
CAN_CSV0000000000027287.csv,CAN_CSV0000000000005415.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000638.csv,11,7,0.3888888888888889
CAN_CSV0000000000027287.csv,CAN_CSV0000000000005308.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000027289.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000007122.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000013992.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000005040.csv,11,7,0.3888888888888889
CAN_CSV0000000000027287.csv,CAN_CSV0000000000001173.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000005070.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000006844.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000006672.csv,11,5,0.3125
CAN_CSV0000000000027287.csv,CAN_CSV0000000000005291.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000001174.csv,12,5,0.29411764705882354
CAN_CSV0000000000027287.csv,CAN_CSV0000000000014066.csv,10,8,0.4444444444444444
CAN_CSV0000000000027287.csv,CAN_CSV0000000000005488.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000761.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000005416.csv,11,7,0.3888888888888889
CAN_CSV0000000000027287.csv,CAN_CSV0000000000027308.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000676.csv,11,8,0.42105263157894735
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000644.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000027281.csv,12,5,0.29411764705882354
CAN_CSV0000000000027287.csv,CAN_CSV0000000000027280.csv,12,5,0.29411764705882354
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000679.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000692.csv,11,6,0.35294117647058826
CAN_CSV0000000000027287.csv,CAN_CSV0000000000000742.csv,11,6,0.35294117647058826
CAN_CSV0000000000027346__0.csv,CAN_CSV0000000000027346__34.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__0.csv,CAN_CSV0000000000027346__35.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__0.csv,CAN_CSV0000000000027346__33.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__0.csv,CAN_CSV0000000000027346__32.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__0.csv,CAN_CSV0000000000027346__30.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__0.csv,CAN_CSV0000000000027346__31.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__1.csv,CAN_CSV0000000000027346__34.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__1.csv,CAN_CSV0000000000027346__35.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__1.csv,CAN_CSV0000000000027346__33.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__1.csv,CAN_CSV0000000000027346__32.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__1.csv,CAN_CSV0000000000027346__30.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__1.csv,CAN_CSV0000000000027346__31.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__10.csv,CAN_CSV0000000000027346__34.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__10.csv,CAN_CSV0000000000027346__35.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__10.csv,CAN_CSV0000000000027346__33.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__10.csv,CAN_CSV0000000000027346__32.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__10.csv,CAN_CSV0000000000027346__30.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__10.csv,CAN_CSV0000000000027346__31.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__11.csv,CAN_CSV0000000000027346__34.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__11.csv,CAN_CSV0000000000027346__35.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__11.csv,CAN_CSV0000000000027346__33.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__11.csv,CAN_CSV0000000000027346__32.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__11.csv,CAN_CSV0000000000027346__30.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__11.csv,CAN_CSV0000000000027346__31.csv,4,38,0.9047619047619048
CAN_CSV0000000000027346__12.csv,CAN_CSV0000000000001389.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__12.csv,CAN_CSV0000000000003066.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__12.csv,CAN_CSV0000000000027348.csv,9,49,0.8448275862068966
CAN_CSV0000000000027346__12.csv,CAN_CSV0000000000027353.csv,11,46,0.8070175438596491
CAN_CSV0000000000027346__12.csv,CAN_CSV0000000000027355.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__12.csv,CAN_CSV0000000000001874.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__13.csv,CAN_CSV0000000000027346__16.csv,14,2,0.125
CAN_CSV0000000000027346__13.csv,CAN_CSV0000000000001389.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__13.csv,CAN_CSV0000000000027354.csv,11,46,0.8070175438596491
CAN_CSV0000000000027346__13.csv,CAN_CSV0000000000003066.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__13.csv,CAN_CSV0000000000027348.csv,9,49,0.8448275862068966
CAN_CSV0000000000027346__13.csv,CAN_CSV0000000000027355.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__13.csv,CAN_CSV0000000000001874.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__13.csv,CAN_CSV0000000000027349.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__14.csv,CAN_CSV0000000000003066.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__14.csv,CAN_CSV0000000000027348.csv,9,49,0.8448275862068966
CAN_CSV0000000000027346__14.csv,CAN_CSV0000000000027353.csv,11,46,0.8070175438596491
CAN_CSV0000000000027346__14.csv,CAN_CSV0000000000027355.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__14.csv,CAN_CSV0000000000001874.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__14.csv,CAN_CSV0000000000027349.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__15.csv,CAN_CSV0000000000027346__16.csv,14,2,0.125
CAN_CSV0000000000027346__15.csv,CAN_CSV0000000000001389.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__15.csv,CAN_CSV0000000000027354.csv,11,46,0.8070175438596491
CAN_CSV0000000000027346__15.csv,CAN_CSV0000000000003066.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__15.csv,CAN_CSV0000000000027348.csv,9,49,0.8448275862068966
CAN_CSV0000000000027346__15.csv,CAN_CSV0000000000027353.csv,11,46,0.8070175438596491
CAN_CSV0000000000027346__15.csv,CAN_CSV0000000000027355.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__15.csv,CAN_CSV0000000000027350.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__15.csv,CAN_CSV0000000000027349.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000027346__17.csv,14,2,0.125
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000027346__15.csv,14,2,0.125
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000027346__13.csv,14,2,0.125
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000027346__14.csv,14,2,0.125
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000027346__12.csv,14,2,0.125
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000001389.csv,10,47,0.8245614035087719
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000027354.csv,10,48,0.8275862068965517
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000003066.csv,10,47,0.8245614035087719
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000027353.csv,10,48,0.8275862068965517
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000001487.csv,14,71,0.8352941176470589
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000027346.csv,14,71,0.8352941176470589
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000027355.csv,10,47,0.8245614035087719
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000008201.csv,14,75,0.8426966292134831
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000027350.csv,10,47,0.8245614035087719
CAN_CSV0000000000027346__16.csv,CAN_CSV0000000000001874.csv,10,47,0.8245614035087719
CAN_CSV0000000000027346__17.csv,CAN_CSV0000000000027346__16.csv,14,2,0.125
CAN_CSV0000000000027346__17.csv,CAN_CSV0000000000001389.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__17.csv,CAN_CSV0000000000027354.csv,11,46,0.8070175438596491
CAN_CSV0000000000027346__17.csv,CAN_CSV0000000000003066.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__17.csv,CAN_CSV0000000000027348.csv,9,49,0.8448275862068966
CAN_CSV0000000000027346__17.csv,CAN_CSV0000000000027353.csv,11,46,0.8070175438596491
CAN_CSV0000000000027346__17.csv,CAN_CSV0000000000027355.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__17.csv,CAN_CSV0000000000027350.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__17.csv,CAN_CSV0000000000001874.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__17.csv,CAN_CSV0000000000027349.csv,11,45,0.8035714285714286
CAN_CSV0000000000027346__18.csv,CAN_CSV0000000000027346__34.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__18.csv,CAN_CSV0000000000027346__35.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__18.csv,CAN_CSV0000000000027346__32.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__18.csv,CAN_CSV0000000000027346__30.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__18.csv,CAN_CSV0000000000027346__33.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__18.csv,CAN_CSV0000000000027346__31.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__19.csv,CAN_CSV0000000000027346__34.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__19.csv,CAN_CSV0000000000027346__35.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__19.csv,CAN_CSV0000000000027346__32.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__19.csv,CAN_CSV0000000000027346__30.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__19.csv,CAN_CSV0000000000027346__33.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__19.csv,CAN_CSV0000000000027346__31.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__2.csv,CAN_CSV0000000000027346__34.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__2.csv,CAN_CSV0000000000027346__35.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__2.csv,CAN_CSV0000000000027346__33.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__2.csv,CAN_CSV0000000000027346__32.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__2.csv,CAN_CSV0000000000027346__30.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__2.csv,CAN_CSV0000000000027346__31.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__20.csv,CAN_CSV0000000000027346__34.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__20.csv,CAN_CSV0000000000027346__35.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__20.csv,CAN_CSV0000000000027346__32.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__20.csv,CAN_CSV0000000000027346__30.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__20.csv,CAN_CSV0000000000027346__33.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__20.csv,CAN_CSV0000000000027346__31.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__21.csv,CAN_CSV0000000000027346__34.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__21.csv,CAN_CSV0000000000027346__35.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__21.csv,CAN_CSV0000000000027346__32.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__21.csv,CAN_CSV0000000000027346__30.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__21.csv,CAN_CSV0000000000027346__33.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__21.csv,CAN_CSV0000000000027346__31.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__22.csv,CAN_CSV0000000000027346__34.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__22.csv,CAN_CSV0000000000027346__35.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__22.csv,CAN_CSV0000000000027346__32.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__22.csv,CAN_CSV0000000000027346__30.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__22.csv,CAN_CSV0000000000027346__33.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__22.csv,CAN_CSV0000000000027346__31.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__23.csv,CAN_CSV0000000000027346__34.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__23.csv,CAN_CSV0000000000027346__35.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__23.csv,CAN_CSV0000000000027346__32.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__23.csv,CAN_CSV0000000000027346__30.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__23.csv,CAN_CSV0000000000027346__33.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__23.csv,CAN_CSV0000000000027346__31.csv,2,41,0.9534883720930233
CAN_CSV0000000000027346__24.csv,CAN_CSV0000000000001487__7.csv,5,40,0.8888888888888888
CAN_CSV0000000000027346__24.csv,CAN_CSV0000000000027346__34.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__24.csv,CAN_CSV0000000000001487__11.csv,5,40,0.8888888888888888
CAN_CSV0000000000027346__24.csv,CAN_CSV0000000000001487__6.csv,5,40,0.8888888888888888
CAN_CSV0000000000027346__24.csv,CAN_CSV0000000000027346__35.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__24.csv,CAN_CSV0000000000027346__30.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__24.csv,CAN_CSV0000000000027346__32.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__24.csv,CAN_CSV0000000000027346__31.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__25.csv,CAN_CSV0000000000027346__34.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__25.csv,CAN_CSV0000000000027346__35.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__25.csv,CAN_CSV0000000000027346__33.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__25.csv,CAN_CSV0000000000027346__32.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__25.csv,CAN_CSV0000000000027346__30.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__25.csv,CAN_CSV0000000000027346__31.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__26.csv,CAN_CSV0000000000027346__34.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__26.csv,CAN_CSV0000000000027346__35.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__26.csv,CAN_CSV0000000000027346__33.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__26.csv,CAN_CSV0000000000027346__30.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__26.csv,CAN_CSV0000000000027346__32.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__26.csv,CAN_CSV0000000000027346__31.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__27.csv,CAN_CSV0000000000027346__34.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__27.csv,CAN_CSV0000000000027346__35.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__27.csv,CAN_CSV0000000000027346__33.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__27.csv,CAN_CSV0000000000027346__30.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__27.csv,CAN_CSV0000000000027346__32.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__27.csv,CAN_CSV0000000000027346__31.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027346__34.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027346__35.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027346__30.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027346__32.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027346__31.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__29.csv,CAN_CSV0000000000027346__34.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__29.csv,CAN_CSV0000000000027346__35.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__29.csv,CAN_CSV0000000000027346__33.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__29.csv,CAN_CSV0000000000027346__30.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__29.csv,CAN_CSV0000000000027346__32.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__29.csv,CAN_CSV0000000000027346__31.csv,4,42,0.9130434782608695
CAN_CSV0000000000027346__3.csv,CAN_CSV0000000000027346__34.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__3.csv,CAN_CSV0000000000027346__35.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__3.csv,CAN_CSV0000000000027346__33.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__3.csv,CAN_CSV0000000000027346__32.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__3.csv,CAN_CSV0000000000027346__30.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__3.csv,CAN_CSV0000000000027346__31.csv,4,40,0.9090909090909091
CAN_CSV0000000000027346__30.csv,CAN_CSV0000000000001487__7.csv,9,62,0.8732394366197183
CAN_CSV0000000000027346__30.csv,CAN_CSV0000000000001487__11.csv,9,62,0.8732394366197183
CAN_CSV0000000000027346__30.csv,CAN_CSV0000000000001487__6.csv,9,62,0.8732394366197183
CAN_CSV0000000000027346__30.csv,CAN_CSV0000000000001874.csv,25,42,0.6268656716417911
CAN_CSV0000000000027346__30.csv,CAN_CSV0000000000027353__5.csv,10,36,0.782608695652174
CAN_CSV0000000000027346__30.csv,CAN_CSV0000000000027353.csv,25,43,0.6323529411764706
CAN_CSV0000000000027346__30.csv,CAN_CSV0000000000001389.csv,25,42,0.6268656716417911
CAN_CSV0000000000027346__30.csv,CAN_CSV0000000000027349.csv,25,42,0.6268656716417911
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000001487__9.csv,11,58,0.8405797101449275
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000001487__7.csv,11,58,0.8405797101449275
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000001487__8.csv,10,60,0.8571428571428571
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000001487__11.csv,11,58,0.8405797101449275
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000001487__6.csv,11,58,0.8405797101449275
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000001487__10.csv,11,58,0.8405797101449275
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000027346__30.csv,38,4,0.09523809523809523
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000027350.csv,26,40,0.6060606060606061
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000001874.csv,26,40,0.6060606060606061
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000027348.csv,22,48,0.6857142857142857
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000027353.csv,26,41,0.6119402985074627
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000001389.csv,26,40,0.6060606060606061
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000003066.csv,26,40,0.6060606060606061
CAN_CSV0000000000027346__31.csv,CAN_CSV0000000000027349.csv,26,40,0.6060606060606061
CAN_CSV0000000000027346__32.csv,CAN_CSV0000000000001487__7.csv,11,58,0.8405797101449275
CAN_CSV0000000000027346__32.csv,CAN_CSV0000000000001487__11.csv,11,58,0.8405797101449275
CAN_CSV0000000000027346__32.csv,CAN_CSV0000000000001487__6.csv,11,58,0.8405797101449275
CAN_CSV0000000000027346__32.csv,CAN_CSV0000000000001487__23.csv,13,41,0.7592592592592593
CAN_CSV0000000000027346__32.csv,CAN_CSV0000000000027353__6.csv,10,36,0.782608695652174
CAN_CSV0000000000027346__32.csv,CAN_CSV0000000000027349__2.csv,9,45,0.8333333333333334
CAN_CSV0000000000027346__32.csv,CAN_CSV0000000000027349__3.csv,9,45,0.8333333333333334
